ship_date,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,package_volume_cubic_in,insurance_value,transit_time_days,shipping_cost_usd
2023-01-20,6,5,DHL,EXPRESS,1.9,12.0,8.8,2.6,273.98,585.27,1.57,25.25
2024-03-03,9,9,UPS,ECONOMY,3.82,20.1,12.7,7.5,1927.63,225.66,11.82,16.57
2023-04-06,1,6,USPS,STANDARD,5.1,16.6,12.3,6.4,1295.33,1328.58,8.15,14.68
2023-11-12,7,5,LaserShip,OVERNIGHT,2.52,14.8,8.1,3.7,438.74,1952.17,1.34,23.02
2024-11-10,8,6,USPS,OVERNIGHT,2.74,14.7,12.1,3.7,663.92,892.36,1.82,22.07
2024-07-04,5,8,FedEx,STANDARD,8.63,18.9,17.1,10.0,3237.98,1143.8,8.04,20.36
2023-03-01,9,3,DHL,OVERNIGHT,3.16,12.6,12.3,4.3,673.23,323.69,1.64,36.44
2023-07-06,7,1,UPS,OVERNIGHT,7.39,15.0,11.0,7.8,1288.92,26.23,1.01,29.62
2023-05-21,4,4,DHL,PRIORITY,5.12,18.5,12.1,8.9,2007.96,886.55,4.71,28.09
2024-11-15,6,8,LaserShip,ECONOMY,1.76,10.4,10.1,2.6,270.54,1872.7,10.43,9.32
2024-11-17,4,4,USPS,STANDARD,6.14,16.8,11.3,7.2,1374.53,1720.78,5.56,10.37
2024-06-22,2,7,USPS,EXPRESS,2.1,11.2,9.8,3.1,337.41,1994.45,2.87,18.06
2023-07-27,6,6,Amazon_Logistics,ECONOMY,2.78,16.4,11.7,5.7,1083.91,754.92,10.63,9.17
2023-06-01,9,7,FedEx,STANDARD,3.37,14.0,12.0,3.4,568.27,1588.78,7.0,15.71
2023-07-24,2,3,DHL,STANDARD,5.0,15.8,13.6,5.9,1263.9,39.69,7.63,17.34
2024-12-08,2,2,FedEx,STANDARD,4.06,17.0,17.1,6.5,1881.24,156.6,5.24,11.6
2023-02-28,9,5,USPS,OVERNIGHT,3.11,18.6,13.8,6.4,1646.12,1706.06,0.95,23.02
2023-04-10,1,7,USPS,PRIORITY,1.01,13.5,9.2,3.1,390.33,1230.07,4.54,11.56
2024-01-15,2,3,LaserShip,OVERNIGHT,5.93,18.1,11.2,8.2,1667.69,1443.13,1.01,23.02
2024-05-02,9,9,LaserShip,EXPRESS,4.19,15.6,11.8,7.8,1430.3,1409.55,3.52,15.47
2023-04-07,1,9,DHL,OVERNIGHT,7.87,25.3,17.1,13.2,5676.06,1216.25,1.99,51.0
2023-03-14,1,5,LaserShip,OVERNIGHT,8.6,21.1,16.4,11.4,3939.4,53.02,2.01,28.1
2023-05-18,1,9,DHL,ECONOMY,1.77,9.6,7.5,3.3,235.55,1568.55,11.52,15.78
2024-04-25,7,4,FedEx,EXPRESS,1.74,12.8,8.7,3.2,362.22,1497.48,2.26,19.97
2023-01-31,4,8,Amazon_Logistics,ECONOMY,1.76,10.7,10.2,2.9,317.65,734.3,11.47,10.77
2023-04-23,9,6,OnTrac,PRIORITY,5.92,17.3,12.4,5.1,1096.21,1019.84,5.12,19.24
2024-06-07,6,7,USPS,EXPRESS,1.38,13.1,7.7,2.5,247.05,272.25,3.84,14.41
2023-07-23,4,1,UPS,OVERNIGHT,5.35,14.7,10.6,8.0,1254.48,1962.42,1.1,35.74
2024-03-15,1,4,Amazon_Logistics,OVERNIGHT,2.98,13.6,10.9,3.4,506.55,1388.68,1.76,21.74
2024-01-26,8,9,DHL,EXPRESS,1.1,11.4,8.8,2.5,247.21,121.28,3.35,27.33
2023-09-17,9,3,UPS,STANDARD,1.65,12.4,9.3,3.1,356.25,1622.96,5.76,12.23
2024-12-29,3,3,FedEx,PRIORITY,6.19,14.8,13.1,8.0,1551.6,12.05,3.01,19.78
2024-11-04,6,4,UPS,STANDARD,0.84,8.9,8.5,2.0,151.49,1332.87,5.76,11.63
2023-06-20,6,2,UPS,PRIORITY,7.48,23.9,19.1,12.4,5663.77,1591.55,3.67,21.3
2024-05-27,3,1,UPS,ECONOMY,5.37,15.8,11.8,9.2,1729.23,1260.38,11.16,10.14
2024-06-11,3,9,OnTrac,STANDARD,2.77,14.4,11.0,3.5,555.58,30.62,6.76,13.24
2024-05-07,9,4,OnTrac,EXPRESS,8.41,26.4,19.1,10.8,5405.82,1238.79,2.87,26.27
2024-11-29,6,6,DHL,EXPRESS,2.33,13.9,9.9,3.1,421.08,177.22,3.57,27.56
2023-11-14,7,4,USPS,EXPRESS,2.62,13.5,10.4,4.0,554.56,96.64,2.52,20.28
2024-10-08,7,1,UPS,PRIORITY,2.93,15.2,10.4,4.6,735.02,947.06,3.0,13.17
2023-10-17,7,9,UPS,PRIORITY,3.91,12.5,11.4,4.9,702.93,734.03,4.6,19.36
2023-03-29,1,1,DHL,OVERNIGHT,0.86,10.2,8.8,1.7,155.59,1137.16,1.29,32.66
2024-05-23,9,8,UPS,ECONOMY,3.08,19.1,11.9,7.0,1583.08,1126.99,5.34,14.64
2024-01-24,7,7,DHL,STANDARD,0.71,9.5,8.6,1.6,132.08,655.22,5.67,14.68
2023-12-15,5,4,Amazon_Logistics,ECONOMY,3.44,15.0,12.3,5.4,995.74,1375.1,8.87,9.86
2023-12-31,4,5,USPS,PRIORITY,0.97,7.5,9.2,2.6,177.03,700.14,2.94,15.44
2024-08-20,8,4,OnTrac,EXPRESS,1.88,14.3,11.6,3.8,634.02,1351.4,3.91,17.73
2024-12-02,4,7,Amazon_Logistics,ECONOMY,2.6,13.5,10.4,4.1,583.02,1434.11,7.73,10.04
2023-08-27,1,5,DHL,OVERNIGHT,2.71,15.0,11.1,2.4,406.48,804.45,1.23,33.59
2024-09-03,1,1,FedEx,ECONOMY,1.37,10.8,9.2,2.8,273.93,894.45,9.09,5.31
2023-05-03,7,5,USPS,STANDARD,0.86,10.0,8.3,1.8,151.36,1708.92,8.15,8.68
2024-04-10,4,2,LaserShip,OVERNIGHT,0.85,10.4,7.2,2.1,157.61,727.96,1.39,21.83
2023-07-22,2,2,FedEx,ECONOMY,4.32,18.0,14.2,6.8,1735.61,1322.84,7.0,9.77
2024-07-21,3,7,OnTrac,PRIORITY,2.72,16.4,12.4,4.1,832.27,880.92,6.15,12.55
2023-09-21,6,3,OnTrac,STANDARD,6.24,26.7,20.2,13.1,7053.22,211.31,9.06,20.15
2024-03-05,9,9,DHL,PRIORITY,7.12,22.1,21.4,11.0,5201.47,1093.9,6.33,34.27
2024-04-01,4,2,OnTrac,PRIORITY,4.44,17.2,14.1,5.8,1401.92,1668.09,2.5,13.62
2023-05-16,7,2,Amazon_Logistics,PRIORITY,3.34,14.5,11.8,3.4,582.1,911.65,2.22,12.32
2024-06-21,1,6,FedEx,PRIORITY,4.45,13.3,12.3,8.6,1406.66,228.06,4.42,22.21
2023-08-08,9,2,UPS,STANDARD,10.6,25.5,18.2,12.1,5616.55,619.02,5.7,19.23
2024-04-21,5,7,UPS,STANDARD,4.26,16.3,11.2,8.5,1556.37,1415.67,8.01,14.94
2024-04-14,6,2,LaserShip,STANDARD,6.67,24.4,15.4,10.8,4049.81,1212.97,5.45,11.77
2023-11-18,3,6,UPS,ECONOMY,1.29,13.3,8.1,3.2,346.6,69.19,10.07,9.92
2023-09-12,6,9,LaserShip,OVERNIGHT,6.65,15.2,11.6,8.4,1484.6,211.41,1.89,19.73
2023-07-27,6,9,USPS,EXPRESS,1.74,13.4,9.4,2.8,347.06,890.64,3.34,20.29
2024-07-19,3,8,DHL,STANDARD,3.79,20.0,12.8,7.1,1821.79,20.39,8.55,21.65
2024-01-25,9,3,DHL,PRIORITY,3.73,13.7,11.1,2.9,443.92,1089.87,4.1,16.47
2023-01-06,8,8,UPS,STANDARD,0.85,12.7,6.1,2.0,156.55,1092.67,6.36,12.53
2024-07-09,7,7,FedEx,ECONOMY,4.22,16.0,13.2,6.2,1310.35,418.3,7.92,14.94
2024-04-30,7,1,FedEx,STANDARD,5.91,13.6,11.6,8.6,1357.35,1178.1,5.42,13.29
2023-02-23,1,9,Amazon_Logistics,PRIORITY,4.88,19.5,14.3,8.3,2302.84,107.92,3.45,21.59
2023-01-20,2,7,DHL,STANDARD,0.9,10.6,8.7,2.3,211.58,835.36,6.28,16.47
2024-05-10,7,3,LaserShip,STANDARD,6.67,15.1,12.8,8.8,1698.95,1933.26,6.55,8.21
2024-07-24,3,6,OnTrac,ECONOMY,6.42,15.5,13.8,5.2,1102.17,341.24,11.63,13.02
2023-05-05,8,2,FedEx,ECONOMY,2.74,20.5,16.4,5.1,1700.06,464.96,9.91,10.3
2023-10-26,5,7,LaserShip,PRIORITY,0.82,11.6,7.9,1.6,146.27,942.94,6.27,11.36
2023-07-31,8,2,OnTrac,EXPRESS,0.65,9.6,7.3,2.4,164.7,1762.07,2.39,12.11
2024-08-20,1,8,LaserShip,STANDARD,1.16,10.3,9.7,2.6,259.26,76.73,9.49,10.4
2024-10-21,5,3,LaserShip,EXPRESS,1.64,11.2,8.8,3.4,337.86,1806.8,2.81,18.11
2024-11-06,4,7,UPS,EXPRESS,1.45,11.1,9.4,3.0,310.93,555.17,2.75,20.07
2023-02-14,5,3,UPS,EXPRESS,3.57,15.5,11.5,4.2,757.51,1357.51,2.45,22.52
2024-02-07,7,9,USPS,STANDARD,3.89,12.7,10.0,4.8,614.69,362.78,6.79,12.48
2024-10-13,8,7,Amazon_Logistics,OVERNIGHT,3.63,17.1,12.4,6.3,1337.16,1998.15,2.6,27.87
2024-02-20,8,1,Amazon_Logistics,EXPRESS,8.18,23.7,19.8,13.5,6346.16,406.76,2.14,30.56
2023-02-07,1,8,LaserShip,EXPRESS,5.59,14.3,10.9,5.7,894.98,1301.9,3.61,23.15
2023-06-22,7,4,Amazon_Logistics,OVERNIGHT,8.97,24.3,16.8,11.7,4793.01,541.77,1.4,31.52
2023-01-31,6,3,OnTrac,EXPRESS,9.33,27.1,18.0,9.4,4581.89,1099.59,3.13,25.9
2023-02-10,9,3,UPS,OVERNIGHT,2.87,14.6,9.8,3.2,453.97,912.19,1.38,26.17
2024-08-28,5,9,Amazon_Logistics,EXPRESS,0.93,9.4,9.2,2.2,186.48,1750.6,3.51,19.02
2023-08-20,4,8,DHL,OVERNIGHT,8.14,25.0,16.2,14.1,5733.98,534.66,1.76,49.44
2024-01-22,9,8,Amazon_Logistics,OVERNIGHT,8.99,25.8,18.6,11.5,5512.86,533.91,1.78,31.12
2023-10-13,4,3,USPS,EXPRESS,9.72,24.6,18.9,11.6,5435.95,709.65,2.96,26.45
2023-11-30,3,4,DHL,EXPRESS,2.83,16.3,11.6,3.1,593.05,950.79,1.86,26.86
2023-09-11,5,9,LaserShip,PRIORITY,0.87,11.5,7.5,2.1,181.11,1310.67,6.15,14.25
2024-10-21,4,5,UPS,ECONOMY,4.28,19.5,15.2,6.1,1818.22,340.72,11.99,13.11
2024-10-04,2,5,USPS,STANDARD,10.46,25.1,18.2,11.9,5445.97,253.48,6.13,19.19
2024-04-11,6,5,Amazon_Logistics,OVERNIGHT,10.09,22.7,18.9,10.6,4554.49,1136.61,1.48,28.13
2024-11-03,8,6,USPS,PRIORITY,11.34,21.7,17.7,10.6,4063.17,1705.54,4.5,21.84
2023-07-25,3,4,FedEx,STANDARD,1.41,13.2,6.0,2.8,221.67,1157.49,6.42,11.9
2023-01-30,4,4,Amazon_Logistics,PRIORITY,4.24,13.1,10.5,4.3,585.4,1370.59,4.59,15.45
2024-04-05,9,8,LaserShip,STANDARD,4.42,14.1,12.5,6.6,1175.51,991.2,9.51,13.57
2023-02-23,2,2,OnTrac,PRIORITY,4.8,18.1,16.6,6.6,2000.95,592.1,3.46,18.44
2024-01-03,2,2,DHL,PRIORITY,2.64,15.7,11.8,3.1,578.28,1464.93,4.22,20.65
2023-10-08,6,1,Amazon_Logistics,OVERNIGHT,5.91,15.2,15.7,5.6,1345.34,41.12,1.68,22.97
2024-12-17,5,2,UPS,EXPRESS,2.98,21.0,14.2,6.7,1988.76,1482.1,2.22,21.75
2024-09-03,7,6,FedEx,STANDARD,11.73,20.4,17.6,12.5,4472.85,1020.15,5.8,24.6
2024-05-16,8,2,UPS,OVERNIGHT,6.78,23.5,18.1,14.1,5993.21,782.06,1.55,39.62
2023-05-15,4,7,USPS,STANDARD,10.93,25.6,15.5,12.2,4835.65,1480.67,7.35,20.23
2024-02-18,6,2,UPS,STANDARD,1.71,10.3,8.8,3.1,283.05,1673.36,2.85,12.94
2024-06-11,2,7,FedEx,ECONOMY,1.27,13.4,9.1,2.9,354.6,553.88,5.22,11.12
2023-09-04,3,1,DHL,PRIORITY,6.84,20.5,20.3,10.3,4289.63,967.01,4.23,24.9
2024-10-02,2,9,UPS,EXPRESS,7.54,25.1,18.1,13.4,6118.68,282.94,3.23,30.98
2024-01-17,9,8,DHL,OVERNIGHT,7.38,17.1,13.6,9.5,2220.61,1057.76,2.37,42.4
2024-06-30,9,3,OnTrac,EXPRESS,11.62,21.2,16.2,13.0,4469.65,1828.6,3.37,24.83
2023-01-03,9,9,Amazon_Logistics,ECONOMY,0.76,6.0,8.7,1.9,99.5,1627.54,12.29,11.6
2023-09-05,8,2,OnTrac,EXPRESS,1.71,13.1,8.8,3.2,372.4,1857.0,1.53,17.74
2024-02-13,5,3,USPS,EXPRESS,6.36,17.6,11.6,6.3,1275.94,1325.67,2.4,14.98
2024-12-12,1,1,OnTrac,PRIORITY,3.45,14.7,11.3,3.6,599.98,1771.24,3.56,13.9
2024-08-08,9,5,OnTrac,STANDARD,4.26,17.4,12.4,6.5,1402.56,696.02,6.95,13.25
2024-08-16,7,7,OnTrac,OVERNIGHT,5.16,16.3,9.4,8.1,1243.47,1402.58,2.17,22.26
2024-04-16,3,7,UPS,ECONOMY,0.84,8.9,8.7,2.1,161.92,1517.81,7.46,10.36
2023-10-26,4,5,LaserShip,STANDARD,0.93,11.6,8.7,2.6,266.41,1982.91,7.54,8.65
2023-12-26,5,1,OnTrac,ECONOMY,5.13,17.6,11.8,7.6,1578.36,822.23,8.45,7.96
2023-05-14,7,8,DHL,PRIORITY,10.52,24.2,20.0,10.1,4901.08,706.27,5.01,32.92
2024-01-21,9,2,DHL,ECONOMY,1.36,12.0,10.3,3.1,380.89,1181.05,12.19,9.05
2024-03-31,7,8,OnTrac,STANDARD,3.94,18.4,15.8,5.9,1712.1,507.75,8.79,14.5
2024-02-07,2,9,FedEx,ECONOMY,3.56,18.5,12.4,5.1,1164.31,130.0,10.25,16.24
2024-11-03,6,1,UPS,PRIORITY,8.94,21.5,16.9,11.9,4322.81,773.74,2.77,20.83
2023-02-28,8,4,USPS,ECONOMY,1.75,9.9,7.0,2.8,197.54,1843.01,6.96,5.68
2023-09-13,7,8,OnTrac,STANDARD,2.9,14.1,10.5,3.6,526.96,332.48,8.35,11.19
2023-10-03,2,9,OnTrac,OVERNIGHT,0.82,8.9,8.2,2.3,167.76,896.99,2.2,23.59
2023-07-06,2,7,LaserShip,ECONOMY,1.22,12.9,10.6,3.4,471.86,1366.49,12.54,7.94
2024-09-15,5,1,Amazon_Logistics,OVERNIGHT,5.45,16.1,11.2,9.3,1675.75,614.83,0.83,26.52
2023-10-01,9,3,Amazon_Logistics,EXPRESS,4.36,18.9,12.9,6.0,1474.64,21.13,2.56,21.36
2023-06-18,4,3,Amazon_Logistics,PRIORITY,8.76,26.5,18.2,8.5,4131.2,1926.1,3.85,19.89
2023-08-11,1,2,UPS,PRIORITY,6.26,17.1,11.2,7.4,1412.9,1721.45,2.44,17.94
2024-06-11,8,4,DHL,STANDARD,4.79,17.7,12.5,5.9,1306.31,1575.02,6.13,18.26
2023-04-10,6,6,Amazon_Logistics,OVERNIGHT,1.23,10.1,8.9,3.3,293.32,113.35,1.66,23.8
2024-06-02,5,4,LaserShip,ECONOMY,2.45,21.4,15.3,5.7,1868.0,1563.56,12.42,9.27
2023-10-06,4,7,DHL,EXPRESS,5.6,14.9,11.1,4.9,818.39,1726.15,2.78,32.34
2024-11-24,8,8,FedEx,PRIORITY,1.99,15.5,9.7,3.5,523.34,775.25,5.12,17.05
2024-06-13,5,2,LaserShip,ECONOMY,3.55,11.9,7.1,4.7,398.13,1972.99,8.23,5.87
2023-07-30,3,3,USPS,ECONOMY,3.24,12.1,8.8,3.9,415.74,292.55,7.84,6.0
2023-10-16,9,4,Amazon_Logistics,ECONOMY,8.65,26.1,16.9,11.7,5162.11,146.66,8.35,13.46
2024-02-10,2,5,Amazon_Logistics,STANDARD,5.54,16.4,13.4,8.0,1769.82,1691.68,7.64,13.67
2024-05-16,6,5,FedEx,ECONOMY,3.47,14.2,12.3,9.0,1571.59,846.39,6.26,13.53
2024-03-24,7,6,OnTrac,ECONOMY,0.98,11.0,7.2,1.8,142.96,1646.44,13.77,8.88
2024-11-20,5,1,Amazon_Logistics,ECONOMY,0.75,10.8,6.9,1.5,109.16,1971.98,10.04,4.35
2023-09-14,3,8,OnTrac,OVERNIGHT,4.55,17.6,12.8,7.7,1725.14,1101.85,2.2,34.67
2024-12-01,5,8,LaserShip,STANDARD,6.78,23.0,14.1,11.9,3867.92,350.41,7.71,15.45
2024-08-15,8,2,Amazon_Logistics,PRIORITY,3.68,17.4,12.8,9.1,2019.49,1539.17,4.37,12.77
2023-06-04,9,1,LaserShip,STANDARD,4.88,15.9,13.5,9.7,2084.58,603.81,6.51,8.21
2024-01-16,2,3,OnTrac,PRIORITY,1.59,11.5,8.5,2.9,280.8,1975.44,4.09,10.59
2024-09-03,3,3,USPS,PRIORITY,4.23,17.7,14.5,7.5,1939.17,1094.1,2.57,13.39
2024-05-21,8,7,LaserShip,EXPRESS,5.26,16.2,12.3,4.9,978.46,786.98,4.46,21.0
2023-05-02,5,3,OnTrac,STANDARD,11.51,24.4,18.1,13.6,5983.3,342.83,6.91,19.35
2024-03-24,9,8,LaserShip,OVERNIGHT,1.27,12.8,8.8,3.0,334.19,1073.96,2.44,20.3
2024-05-14,2,9,LaserShip,STANDARD,4.26,16.5,13.6,6.5,1458.42,551.62,10.52,10.13
2024-09-29,3,8,Amazon_Logistics,OVERNIGHT,11.6,21.4,16.1,11.0,3805.36,1136.21,2.02,29.56
2024-04-20,9,3,LaserShip,PRIORITY,4.58,16.7,11.7,6.7,1310.73,381.0,4.64,8.54
2024-08-08,2,4,USPS,ECONOMY,11.35,27.5,18.3,12.2,6166.27,300.43,10.26,13.6
2023-05-29,7,4,OnTrac,PRIORITY,8.72,21.2,16.5,11.7,4114.25,249.65,4.27,20.03
2024-03-15,3,9,USPS,ECONOMY,0.82,12.1,7.3,1.8,159.65,950.27,11.43,9.75
2024-09-03,3,8,LaserShip,EXPRESS,2.4,14.3,11.4,4.3,708.29,1821.02,4.04,17.74
2024-02-09,7,2,USPS,OVERNIGHT,0.84,11.5,7.8,2.0,180.59,1434.03,1.26,18.23
2024-11-03,1,6,OnTrac,OVERNIGHT,3.55,18.8,14.1,4.8,1267.76,1930.7,2.05,28.45
2024-12-20,3,5,OnTrac,OVERNIGHT,6.83,26.2,14.8,11.5,4428.77,317.26,1.65,29.34
2024-04-02,1,5,LaserShip,OVERNIGHT,8.05,24.0,15.0,10.5,3779.07,245.57,1.76,25.12
2023-07-01,8,9,OnTrac,OVERNIGHT,4.95,20.1,13.7,6.4,1768.31,496.0,2.5,29.65
2024-04-12,4,8,OnTrac,STANDARD,9.78,24.0,17.5,14.3,6014.43,288.66,7.05,20.09
2023-09-05,4,3,FedEx,EXPRESS,8.65,24.8,18.2,12.7,5754.18,1211.86,1.56,34.69
2023-09-01,9,4,DHL,PRIORITY,4.7,16.0,12.5,8.7,1736.28,518.75,4.86,23.79
2023-11-26,6,2,OnTrac,PRIORITY,10.12,23.8,18.0,14.8,6352.03,585.18,4.54,23.34
2023-11-23,5,2,OnTrac,ECONOMY,2.51,14.8,10.8,3.9,621.54,731.17,9.29,6.36
2024-02-07,1,9,OnTrac,ECONOMY,2.16,15.7,11.0,3.8,660.18,23.22,11.89,11.87
2024-09-09,7,4,USPS,STANDARD,1.4,14.5,9.6,2.6,355.22,1382.73,6.68,9.57
2024-09-27,6,8,LaserShip,OVERNIGHT,1.79,9.4,9.0,2.9,243.96,296.56,2.02,19.17
2023-09-15,4,5,LaserShip,PRIORITY,0.68,10.9,7.5,1.4,116.71,748.46,5.46,12.96
2023-10-20,1,8,USPS,OVERNIGHT,3.78,18.9,13.7,6.0,1557.09,526.07,2.38,23.67
2024-04-05,6,4,USPS,STANDARD,1.57,12.7,8.5,3.4,365.02,1536.28,6.29,7.47
2023-05-07,2,5,OnTrac,STANDARD,3.71,19.0,13.0,6.3,1564.75,118.62,8.61,14.4
2023-02-06,4,1,FedEx,OVERNIGHT,8.61,23.3,16.9,14.3,5639.32,1528.12,0.84,40.06
2024-01-11,1,9,USPS,ECONOMY,7.17,23.8,17.8,11.9,5040.57,1553.92,10.5,15.86
2023-11-21,8,2,Amazon_Logistics,STANDARD,0.66,12.3,7.6,1.8,169.75,195.15,8.49,7.77
2023-08-29,5,7,OnTrac,OVERNIGHT,0.67,9.7,8.2,1.7,135.63,435.55,1.92,25.91
2024-08-29,7,6,LaserShip,EXPRESS,1.34,12.5,8.4,3.1,325.74,1535.69,3.19,18.53
2023-04-10,1,1,UPS,ECONOMY,0.93,9.9,7.1,1.6,115.19,60.86,5.9,5.73
2023-06-02,2,4,Amazon_Logistics,STANDARD,3.13,16.2,10.9,4.0,703.66,675.62,7.65,10.84
2023-06-20,2,7,LaserShip,OVERNIGHT,2.96,13.3,11.5,2.8,422.72,1112.17,2.72,25.09
2024-04-04,8,8,Amazon_Logistics,EXPRESS,1.19,12.4,9.2,3.9,444.81,1313.26,2.8,19.08
2023-08-17,4,4,DHL,STANDARD,1.71,11.5,9.4,2.7,289.95,1642.61,5.76,12.72
2024-06-03,4,9,USPS,ECONOMY,2.86,15.1,10.2,2.9,452.14,1566.3,10.95,10.48
2023-03-15,9,6,Amazon_Logistics,PRIORITY,5.73,16.7,13.5,7.3,1641.16,616.55,3.71,20.51
2024-03-19,2,8,OnTrac,STANDARD,1.77,10.8,8.9,2.6,249.37,1810.23,9.21,13.13
2024-04-06,3,1,USPS,PRIORITY,6.77,24.2,16.1,11.5,4456.65,1879.08,3.64,16.05
2024-09-02,1,7,FedEx,EXPRESS,3.2,16.6,13.5,4.6,1030.13,1474.67,2.46,23.74
2023-05-01,6,8,UPS,EXPRESS,1.43,10.8,10.0,3.5,381.28,1655.05,2.78,21.71
2024-03-23,1,4,UPS,OVERNIGHT,4.61,14.7,12.9,8.5,1616.57,1212.79,0.93,29.16
2023-04-18,6,8,LaserShip,STANDARD,8.91,22.9,21.8,10.2,5106.11,1851.04,6.41,17.18
2024-08-01,1,5,OnTrac,ECONOMY,7.37,16.6,12.5,7.5,1558.97,1921.81,9.6,10.99
2023-02-27,6,6,FedEx,OVERNIGHT,1.01,10.7,7.4,1.9,155.26,590.71,1.4,25.31
2024-05-10,5,3,USPS,EXPRESS,0.89,10.6,7.8,1.8,148.36,30.33,2.17,16.37
2024-03-17,2,6,FedEx,OVERNIGHT,2.56,13.5,10.0,3.8,508.96,1172.4,1.31,36.06
2023-05-17,2,8,UPS,EXPRESS,1.4,11.2,10.5,3.3,386.26,1666.76,2.72,22.48
2023-06-27,9,2,FedEx,OVERNIGHT,4.05,16.3,13.1,10.3,2196.5,263.96,0.96,29.82
2024-01-27,6,4,LaserShip,EXPRESS,2.84,12.4,11.4,3.9,549.33,1973.05,3.71,18.69
2023-01-02,3,6,LaserShip,EXPRESS,1.12,13.2,9.0,2.7,318.97,1169.48,3.16,16.29
2023-04-06,6,5,Amazon_Logistics,EXPRESS,2.44,12.9,10.5,3.2,427.68,798.71,3.07,17.48
2023-06-12,3,9,LaserShip,STANDARD,0.97,11.2,8.3,2.1,197.53,330.99,8.39,11.18
2023-04-30,1,9,UPS,STANDARD,5.71,25.8,16.9,8.3,3642.32,121.51,6.42,20.69
2024-04-18,1,6,Amazon_Logistics,OVERNIGHT,0.82,10.9,8.8,2.0,197.12,1569.05,1.58,25.69
2023-06-10,1,7,LaserShip,STANDARD,10.21,23.9,15.5,12.8,4768.91,811.03,10.34,19.77
2023-07-27,2,3,OnTrac,ECONOMY,5.68,21.9,19.8,11.0,4730.81,357.0,5.46,13.29
2023-05-30,7,4,Amazon_Logistics,ECONOMY,1.17,13.3,8.5,3.2,358.92,240.71,12.43,6.55
2024-05-08,2,9,OnTrac,ECONOMY,4.24,16.2,14.8,6.2,1476.9,714.59,12.53,14.63
2023-07-11,4,4,FedEx,PRIORITY,2.75,13.5,11.5,3.5,539.05,378.27,2.01,17.39
2024-12-03,9,8,UPS,STANDARD,5.95,16.1,11.4,7.2,1318.73,452.69,6.06,17.68
2024-07-02,7,3,USPS,STANDARD,4.48,18.6,13.2,5.7,1386.18,316.59,4.98,11.81
2023-07-16,2,3,Amazon_Logistics,PRIORITY,4.87,19.0,15.1,5.8,1656.89,1670.09,3.83,13.96
2023-05-09,2,7,UPS,OVERNIGHT,9.1,24.5,16.4,12.9,5184.97,1664.82,1.57,39.85
2024-06-20,7,7,USPS,ECONOMY,9.78,23.5,19.5,12.4,5665.55,137.09,10.09,19.39
2023-03-29,5,2,LaserShip,STANDARD,2.63,16.0,9.9,4.5,705.77,1434.63,6.98,8.01
2024-08-01,3,8,OnTrac,STANDARD,7.48,24.9,15.4,11.0,4218.64,706.89,8.27,16.4
2024-10-01,1,1,Amazon_Logistics,ECONOMY,0.73,9.4,7.9,1.8,133.71,1228.22,8.71,5.7
2024-12-19,7,4,LaserShip,PRIORITY,0.8,10.7,8.5,2.6,236.26,724.47,5.28,11.35
2023-01-19,9,8,USPS,ECONOMY,0.62,8.6,8.2,2.1,146.18,1671.59,8.3,9.13
2023-03-26,6,2,OnTrac,STANDARD,1.33,10.9,10.0,3.1,333.03,135.12,7.69,7.33
2024-02-01,5,6,USPS,ECONOMY,0.69,10.8,9.2,2.0,200.91,288.79,12.03,8.83
2023-04-25,7,5,Amazon_Logistics,ECONOMY,1.17,11.6,8.6,3.1,306.22,460.26,13.72,8.15
2024-10-10,4,2,UPS,OVERNIGHT,3.35,12.0,8.5,2.3,232.3,1405.34,1.02,24.08
2024-09-13,3,8,DHL,EXPRESS,5.16,14.7,12.9,9.5,1790.9,575.05,2.54,34.16
2024-08-25,3,2,Amazon_Logistics,ECONOMY,8.83,22.2,22.3,10.1,4979.88,1481.09,7.49,14.17
2023-03-14,2,9,UPS,ECONOMY,4.6,23.3,17.8,12.6,5206.79,1877.78,12.26,21.09
2023-01-05,5,2,OnTrac,OVERNIGHT,0.57,9.6,8.7,1.9,158.72,549.22,0.87,27.41
2023-08-01,5,5,Amazon_Logistics,STANDARD,4.2,13.1,11.5,8.0,1191.97,189.86,6.24,9.28
2024-10-30,9,8,FedEx,STANDARD,4.23,17.3,15.1,4.9,1269.57,938.03,7.33,18.37
2023-12-06,2,3,LaserShip,EXPRESS,6.67,15.7,10.8,4.4,750.4,493.28,2.02,15.85
2023-08-26,4,3,LaserShip,ECONOMY,9.62,23.3,16.5,14.2,5478.67,1797.46,9.61,11.96
2023-06-09,5,7,USPS,OVERNIGHT,1.69,13.2,11.3,4.6,682.94,1400.5,1.89,18.91
2023-10-19,1,9,USPS,PRIORITY,2.79,15.8,12.3,3.9,755.08,576.97,5.57,14.6
2023-12-06,4,7,LaserShip,STANDARD,3.36,16.8,13.3,6.2,1388.01,1379.25,8.97,13.25
2023-11-04,5,6,Amazon_Logistics,STANDARD,0.96,10.7,10.2,1.9,202.08,1623.15,5.93,11.1
2023-08-11,6,8,OnTrac,STANDARD,0.59,11.2,8.0,1.7,155.24,1068.68,8.31,13.83
2024-08-25,4,2,FedEx,OVERNIGHT,1.95,11.6,10.7,4.0,504.09,63.98,1.48,32.0
