ship_date,origin_zip,dest_zip,origin_zone,dest_zone,carrier,service_level,package_weight_lbs,package_length_in,package_width_in,package_height_in,transit_time_days,shipping_cost_usd
2024-11-21,30086,05084,7,8,Amazon_Logistics,Overnight,3.21,10.4,5.1,7.0,1.0,79.22
2024-11-21,50017,80079,5,4,LaserShip,Ground,2.25,8.4,3.0,2.3,5.2,12.41
2024-11-21,33086,30096,8,7,FedEx,Priority,2.79,8.9,6.5,4.4,3.5,21.16
2024-11-21,10083,40070,8,6,Regional_Express,Priority,2.71,5.3,5.9,5.3,3.2,18.4
2024-11-21,48034,40043,7,6,OnTrac,Priority,1.38,7.1,4.1,6.3,3.3,16.84
2024-11-21,70025,70082,7,7,DHL,Priority,0.8,9.8,4.7,2.1,2.5,17.34
2024-11-21,60084,30088,6,7,USPS,Ground,0.91,7.8,5.8,2.7,4.0,11.95
2024-11-21,20059,50053,8,5,Regional_Express,Ground,2.45,5.8,5.7,5.8,5.1,15.55
2024-11-21,70079,40033,7,6,Amazon_Logistics,Ground,5.3,4.5,4.5,2.6,4.5,16.67
2024-11-21,30085,10092,7,8,FedEx,Ground,1.34,4.7,6.0,6.4,2.6,16.65
2024-11-21,40027,60092,6,6,USPS,Ground,3.16,6.2,5.0,2.9,2.9,11.28
2024-11-21,70056,10016,7,8,Amazon_Logistics,Ground,1.15,4.3,9.2,5.8,4.5,12.9
2024-11-21,33064,10047,8,8,DHL,Ground,5.14,6.3,7.5,5.9,2.9,18.35
2024-11-22,10065,99074,8,4,LaserShip,Ground,0.97,7.3,5.6,5.0,5.1,19.27
2024-11-22,90029,80085,4,4,USPS,Ground,0.85,7.2,6.3,2.6,3.5,8.52
2024-11-22,90012,80060,4,4,LaserShip,Ground,2.25,7.6,6.1,4.5,14.813461509222904,12.67
2024-11-22,55084,30029,5,7,DHL,Ground,6.68,11.5,5.2,2.7,6.7,26.5
2024-11-22,20026,97074,8,5,LaserShip,Ground,2.46,5.9,6.4,2.1,6.4,18.11
2024-11-22,10081,70027,8,7,OnTrac,Express,0.64,5.6,4.2,3.6,1.7,22.72
2024-11-22,90031,40069,4,6,FedEx,Ground,3.02,8.1,6.4,2.7,4.3,21.25
2024-11-22,20085,50072,8,5,UPS,Overnight,0.89,5.4,6.0,4.0,1.1,106.23
2024-11-22,20044,30013,8,7,USPS,Ground,1.1,8.9,3.3,2.0,4.5,11.29
2024-11-22,90050,80036,4,4,FedEx,Ground,2.99,4.6,7.2,3.2,1.4,15.28
2024-11-22,05036,90043,8,4,LaserShip,Priority,2.22,5.4,5.4,2.0,4.4,26.37
2024-11-22,90074,33075,4,8,Amazon_Logistics,Express,2.69,4.8,5.1,3.5,3.2,41.25
2024-11-22,90030,10070,4,8,FedEx,Ground,0.34,6.4,5.3,4.2,4.3,27.2
2024-11-22,55018,90067,5,4,OnTrac,Ground,7.35,6.2,4.8,3.9,4.6,13.72
2024-11-22,20087,20031,8,8,LaserShip,Express,1.19,5.1,4.1,4.0,1.8,17.5
2024-11-22,90044,50051,4,5,OnTrac,Ground,0.25,5.3,5.4,3.9,4.4,10.41
2024-11-22,80033,20090,4,8,OnTrac,Priority,4.93,8.5,6.8,4.3,2.6,28.34
2024-11-22,20023,60098,8,6,Amazon_Logistics,Express,3.01,7.8,6.7,3.8,1.7,33.2
2024-11-22,05051,20069,8,8,DHL,Ground,2.71,4.7,7.1,7.2,2.9,16.81
2024-11-22,20097,10020,8,8,USPS,Ground,4.5,5.0,5.8,4.1,4.3,11.19
2024-11-22,10033,70017,8,7,Amazon_Logistics,Ground,2.37,4.0,4.9,5.1,3.0,13.03
2024-11-22,55087,20097,5,8,USPS,Ground,7.9,5.1,5.6,6.8,6.4,20.74
2024-11-22,90077,10023,4,8,DHL,Priority,1.1,7.7,3.3,3.9,2.2,30.63
2024-11-22,30044,60085,7,6,Amazon_Logistics,Ground,0.63,8.2,3.3,2.7,3.3,11.63
2024-11-22,33016,50089,8,5,LaserShip,Ground,13.93,10.2,9.0,9.3,6.3,32.73
2024-11-22,40035,60014,6,6,DHL,Express,0.39,9.7,3.8,2.0,3.7,29.06
2024-11-22,30033,50022,7,5,USPS,Express,0.59,8.1,3.3,5.1,1.4,21.83
2024-11-22,48091,30056,7,7,LaserShip,Ground,0.24,6.3,5.2,4.6,4.7,10.96
2024-11-22,55070,90040,5,4,LaserShip,Priority,1.61,10.5,6.5,3.5,3.4,15.63
2024-11-22,33087,90064,8,4,USPS,Express,5.66,8.3,6.8,4.7,2.9,42.44
2024-11-22,80060,80051,4,4,UPS,Express,2.64,6.8,4.5,2.9,1.5,25.67
2024-11-22,90043,20097,4,8,FedEx,Express,0.78,4.0,3.0,3.4,2.0,48.76
2024-11-22,90024,20038,4,8,Amazon_Logistics,Ground,0.81,8.3,5.9,5.1,5.3,17.11
2024-11-22,60055,80044,6,4,LaserShip,Express,1.42,10.0,5.1,2.3,2.3,22.35
2024-11-22,14073,70074,7,7,Regional_Express,Ground,1.03,7.6,5.6,6.3,3.6,11.57
2024-11-22,90088,10043,4,8,FedEx,Priority,2.99,12.2,5.9,2.0,3.0,31.28
2024-11-22,20089,60088,8,6,Amazon_Logistics,Overnight,0.84,6.6,4.8,4.8,1.0,65.45
2024-11-22,90063,70062,4,7,Regional_Express,Ground,0.48,5.1,5.1,6.0,6.0,13.83
2024-11-22,48012,83016,7,2,USPS,Express,0.29,7.7,6.4,2.3,3.2,34.79
2024-11-22,70030,90086,7,4,LaserShip,Ground,5.21,8.1,6.1,5.2,6.7,17.28
2024-11-22,90096,30064,4,7,USPS,Overnight,2.52,8.0,6.8,3.4,1.0,87.01
2024-11-22,90074,80094,4,4,FedEx,Overnight,0.88,8.9,4.2,2.0,1.0,68.04
2024-11-22,90049,80051,4,4,FedEx,Priority,12.83,11.7,8.2,6.7,1.0,37.74
2024-11-22,70047,48022,7,7,UPS,Express,0.41,5.6,4.4,4.1,2.0,22.34
2024-11-22,97055,97031,5,5,USPS,Priority,1.65,7.4,4.9,3.2,1.7,12.71
2024-11-22,30084,20025,7,8,Amazon_Logistics,Express,2.81,8.5,6.1,2.0,2.1,29.95
2024-11-22,20086,70058,8,7,Regional_Express,Priority,3.54,4.0,6.7,6.0,3.7,17.82
2024-11-22,97022,70089,5,7,LaserShip,Express,19.42,13.5,12.3,5.1,2.4,61.97
2024-11-22,90055,30076,4,7,LaserShip,Priority,4.72,5.7,4.1,6.0,5.2,27.14
2024-11-22,60064,20051,6,8,FedEx,Overnight,3.96,6.9,7.1,4.8,1.2,130.75
2024-11-22,48093,90060,7,4,UPS,Priority,0.38,4.6,5.5,4.1,2.2,21.82
2024-11-22,10086,48090,8,7,Amazon_Logistics,Ground,4.68,13.1,3.3,2.0,4.5,17.46
2024-11-22,90010,30098,4,7,Regional_Express,Priority,4.31,8.3,6.1,5.9,4.1,25.44
2024-11-22,30027,55038,7,5,USPS,Express,1.06,7.7,6.2,3.4,2.3,24.67
2024-11-22,70029,90067,7,4,Amazon_Logistics,Overnight,1.48,4.5,4.4,2.6,1.1,80.0
2024-11-22,40051,90030,6,4,Regional_Express,Priority,1.18,7.8,4.4,4.8,4.5,18.69
2024-11-22,80090,90075,4,4,LaserShip,Ground,2.14,8.0,5.5,5.7,3.7,9.14
2024-11-23,20035,90019,8,4,LaserShip,Priority,2.27,4.2,3.4,3.2,3.5,26.03
2024-11-23,20027,10020,8,8,Regional_Express,Ground,0.3,7.8,6.1,2.0,3.6,9.8
2024-11-23,90094,40038,4,6,Regional_Express,Ground,2.75,9.6,4.1,5.5,4.8,13.39
2024-11-23,20067,55095,8,5,Regional_Express,Express,2.05,9.3,4.3,4.8,2.8,37.45
2024-11-23,70051,55063,7,5,UPS,Express,0.2,6.1,4.8,4.4,1.6,32.7
2024-11-23,20089,10063,8,8,Amazon_Logistics,Ground,1.2,4.0,5.7,5.2,3.1,10.25
2024-11-23,10031,20038,8,8,OnTrac,Overnight,3.4,5.5,6.2,2.5,2.2,75.86
2024-11-23,90044,90066,4,4,UPS,Express,2.11,7.6,3.7,2.3,1.5,18.76
2024-11-23,99064,10044,4,8,Amazon_Logistics,Ground,3.62,4.9,3.1,4.5,6.3,21.36
2024-11-23,10056,50077,8,5,DHL,Express,1.79,5.3,5.5,6.9,2.1,41.79
2024-11-23,60031,14034,6,7,DHL,Priority,0.88,6.4,4.3,2.0,4.1,20.97
2024-11-23,90032,55013,4,5,OnTrac,Express,0.75,8.6,4.4,3.7,2.6,25.95
2024-11-23,10041,10011,8,8,UPS,Express,0.77,5.8,7.3,2.7,2.1,24.85
2024-11-23,60093,20035,6,8,USPS,Ground,1.97,7.5,7.1,3.4,4.5,12.07
2024-11-23,80035,10019,4,8,FedEx,Ground,3.37,5.7,3.4,2.0,3.9,29.28
2024-11-23,80064,90018,4,4,Regional_Express,Overnight,0.56,5.2,5.3,2.7,1.3,63.15
2024-11-23,20018,14051,8,7,USPS,Priority,14.74,4.9,6.3,6.2,4.0,24.69
2024-11-23,33071,30097,8,7,Amazon_Logistics,Ground,24.87,13.6,12.3,3.0,4.1,34.58
2024-11-23,10083,40074,8,6,USPS,Ground,5.21,8.5,9.8,6.7,4.8,17.37
2024-11-23,30069,10075,7,8,USPS,Ground,2.78,5.9,7.0,4.7,3.6,10.49
2024-11-23,20094,83074,8,2,DHL,Express,1.15,6.4,6.0,5.1,2.9,70.49
2024-11-24,70020,90022,7,4,Regional_Express,Priority,7.37,4.9,6.7,5.4,3.7,26.72
2024-11-24,20054,10061,8,8,Amazon_Logistics,Priority,7.27,10.4,6.8,5.7,2.5,19.58
2024-11-24,33020,48039,8,7,OnTrac,Priority,4.88,5.5,5.8,4.7,3.7,20.21
2024-11-24,70090,80093,7,4,OnTrac,Priority,1.25,6.4,3.7,4.1,2.9,20.66
2024-11-24,40023,30044,6,7,FedEx,Priority,0.34,7.3,6.6,3.9,3.6,25.94
2024-11-24,20052,83037,8,2,Amazon_Logistics,Priority,0.81,6.5,4.7,4.2,5.2,32.56
2024-11-24,55088,70072,5,7,DHL,Ground,4.53,6.5,8.0,4.1,3.6,24.54
2024-11-24,80022,10014,4,8,FedEx,Ground,0.8,6.9,4.2,5.5,4.8,21.65
2024-11-24,48070,60038,7,6,USPS,Priority,0.43,8.1,3.1,2.8,2.7,12.79
2024-11-24,50052,30098,5,7,Amazon_Logistics,Ground,5.0,8.1,6.2,3.3,,17.84
2024-11-24,10063,83046,8,2,USPS,Ground,3.61,8.8,5.8,2.9,7.2,30.96
2024-11-24,10090,10064,8,8,USPS,Ground,0.8,9.5,3.9,4.6,4.0,9.14
2024-11-24,60042,90053,6,4,USPS,Express,3.58,8.7,7.2,2.5,1.7,29.54
2024-11-24,90064,40012,4,6,UPS,Overnight,0.82,8.9,3.0,4.0,1.0,84.7
2024-11-24,60039,20057,6,8,OnTrac,Ground,1.88,6.6,4.8,3.9,4.6,17.68
2024-11-24,30056,33038,7,8,OnTrac,Ground,0.57,7.0,4.0,3.3,4.2,12.37
2024-11-24,48023,70051,7,7,Regional_Express,Ground,1.35,5.1,8.1,3.7,3.2,9.94
2024-11-24,30056,50076,7,5,UPS,Ground,1.53,4.0,3.0,2.3,5.5,14.23
2024-11-24,40013,40066,6,6,Regional_Express,Priority,0.66,7.9,6.5,2.5,2.4,12.9
2024-11-25,50034,10035,5,8,DHL,Ground,5.32,9.3,6.0,7.0,5.4,31.56
2024-11-25,20029,55094,8,5,LaserShip,Ground,1.37,5.3,4.0,2.0,5.6,15.48
2024-11-25,90011,20038,4,8,Amazon_Logistics,Overnight,0.37,5.4,5.8,4.3,1.0,98.59
2024-11-25,48020,55046,7,5,UPS,Overnight,0.29,7.2,3.7,4.6,1.0,89.31
2024-11-25,40035,10067,6,8,Regional_Express,Priority,1.44,7.6,4.7,2.0,4.3,16.44
2024-11-25,40019,48037,6,7,Amazon_Logistics,Ground,0.11,7.5,3.9,3.5,4.0,11.16
2024-11-25,33029,90041,8,4,FedEx,Express,0.88,5.0,5.0,2.5,2.9,46.61
2024-11-25,10056,20035,8,8,OnTrac,Ground,0.88,4.8,5.7,2.4,3.1,11.01
2024-11-25,40051,70020,6,7,UPS,Priority,1.62,8.2,5.9,7.6,2.6,20.28
2024-11-25,60097,90053,6,4,OnTrac,Overnight,0.63,5.3,7.7,4.6,1.5,70.54
2024-11-25,90071,60054,4,6,UPS,Ground,2.2,5.6,4.0,2.0,3.8,17.83
2024-11-25,83077,10067,2,8,UPS,Ground,0.42,6.7,3.6,2.0,6.0,20.88
2024-11-25,60085,55026,6,5,Amazon_Logistics,Priority,2.3,7.4,5.0,3.5,2.4,17.76
2024-11-25,33056,60022,8,6,USPS,Ground,0.67,7.0,6.3,3.5,4.2,11.78
2024-11-25,30085,20065,7,8,Regional_Express,Priority,9.43,10.0,9.3,6.4,3.4,20.98
2024-11-25,90092,33022,4,8,OnTrac,Overnight,0.41,8.2,3.0,3.2,1.0,88.35
2024-11-25,10070,50070,8,5,Amazon_Logistics,Ground,0.88,4.0,6.0,2.4,5.2,14.25
2024-11-25,60067,55053,6,5,FedEx,Express,0.26,4.6,3.0,4.2,2.3,28.07
2024-11-25,55043,60052,5,6,DHL,Express,1.23,6.6,5.3,3.5,2.5,34.69
2024-11-25,10064,33094,8,8,Regional_Express,Express,0.69,4.0,4.3,4.5,2.5,20.12
2024-11-25,30051,90015,7,4,UPS,Ground,2.7,7.0,4.8,3.3,4.9,23.1
2024-11-25,70040,90071,7,4,DHL,Ground,0.88,6.9,4.2,6.6,4.8,21.0
2024-11-25,97078,70082,5,7,UPS,Express,0.23,4.0,3.2,3.3,2.1,28.47
2024-11-25,30092,55095,7,5,Amazon_Logistics,Priority,0.28,4.9,6.2,5.2,2.5,17.81
2024-11-25,90025,10049,4,8,USPS,Ground,2.61,4.1,7.7,3.3,6.0,16.16
2024-11-25,60073,70066,6,7,Amazon_Logistics,Ground,9.02,8.3,5.1,7.2,3.7,19.64
2024-11-25,90032,80062,4,4,USPS,Express,0.37,6.2,5.1,2.0,2.6,18.53
2024-11-25,80027,70091,4,7,UPS,Ground,0.92,8.0,7.9,4.8,5.3,16.34
2024-11-25,30042,90022,7,4,Amazon_Logistics,Ground,0.38,4.9,5.2,3.3,4.7,12.97
2024-11-25,83028,30043,2,7,OnTrac,Ground,2.68,7.3,6.8,3.9,6.0,22.59
2024-11-25,50044,60028,5,6,FedEx,Ground,3.49,10.4,7.4,2.7,4.1,21.53
2024-11-25,90068,20051,4,8,UPS,Express,3.41,5.3,5.2,2.1,2.0,42.23
2024-11-25,10010,14062,8,7,Regional_Express,Ground,1.87,6.3,3.3,5.3,4.7,13.9
2024-11-25,05020,90051,8,4,UPS,Ground,0.86,6.0,4.5,6.4,5.0,20.1
2024-11-25,80046,80020,4,4,LaserShip,Express,1.6,9.1,4.6,5.2,2.0,23.14
2024-11-25,90032,70092,4,7,LaserShip,Ground,0.47,4.8,5.3,2.0,4.9,15.57
2024-11-25,30033,10033,7,8,LaserShip,Express,0.24,5.6,4.1,2.0,3.3,20.52
2024-11-25,30092,10094,7,8,Regional_Express,Express,4.19,5.1,7.5,3.9,3.3,29.69
2024-11-25,55029,10036,5,8,USPS,Ground,3.61,8.5,6.9,7.8,4.3,18.49
2024-11-25,70067,80079,7,4,FedEx,Ground,0.73,7.4,5.8,5.7,5.2,20.91
2024-11-25,60067,50071,6,5,OnTrac,Overnight,2.38,4.0,4.5,2.0,1.0,91.27
2024-11-25,55039,20096,5,8,Regional_Express,Overnight,1.28,7.3,5.8,3.4,1.0,67.41
2024-11-25,40096,30070,6,7,LaserShip,Overnight,0.48,6.8,4.1,5.1,1.6,68.12
2024-11-26,14097,80014,7,4,Amazon_Logistics,Express,6.89,6.9,7.0,3.4,1.0,34.38
2024-11-26,90095,60057,4,6,Regional_Express,Ground,0.7,10.8,4.7,4.2,4.0,11.65
2024-11-26,30093,70094,7,7,LaserShip,Express,1.22,8.7,3.9,5.0,2.3,22.11
2024-11-26,40065,60094,6,6,LaserShip,Express,1.69,8.3,5.3,5.2,1.9,23.34
2024-11-26,40015,90056,6,4,UPS,Ground,3.96,6.8,5.5,4.4,4.9,19.61
2024-11-26,20094,50071,8,5,Amazon_Logistics,Ground,1.0,4.0,5.3,2.6,4.4,12.39
2024-11-26,90013,30060,4,7,USPS,Ground,1.78,8.1,5.4,2.0,4.8,11.52
2024-11-26,70028,99050,7,4,UPS,Express,2.39,5.7,5.8,5.0,1.3,42.92
2024-11-26,60050,10024,6,8,UPS,Overnight,4.14,7.0,6.0,4.6,1.0,114.01
2024-11-26,80081,30063,4,7,UPS,Ground,1.22,6.5,6.8,2.0,4.1,18.74
2024-11-26,90058,10058,4,8,UPS,Express,4.96,6.5,6.5,6.3,,52.92
2024-11-26,10017,48091,8,7,UPS,Ground,0.69,7.5,3.2,2.4,4.1,13.1
2024-11-26,30061,70048,7,7,DHL,Priority,0.7,8.6,6.4,3.2,2.7,18.03
2024-11-26,10054,20043,8,8,DHL,Overnight,3.26,7.4,7.5,4.1,1.0,89.86
2024-11-26,55082,70042,5,7,UPS,Priority,0.98,7.8,5.4,2.3,2.8,20.85
2024-11-26,50062,90014,5,4,DHL,Ground,3.84,5.7,6.7,4.5,4.1,19.25
2024-11-26,10065,20035,8,8,Amazon_Logistics,Ground,2.35,5.8,4.4,2.0,3.4,9.77
2024-11-26,30047,70023,7,7,FedEx,Ground,0.38,4.7,4.7,2.6,2.7,11.61
2024-11-26,30064,33057,7,8,DHL,Ground,2.67,8.6,5.7,6.2,4.5,23.1
2024-11-26,60069,30080,6,7,Regional_Express,Express,1.29,5.4,3.9,2.4,1.7,23.81
2024-11-26,10010,97027,8,5,Regional_Express,Ground,1.22,4.0,5.6,4.2,6.1,13.53
2024-11-26,48093,90043,7,4,DHL,Express,1.66,5.5,5.8,2.0,1.9,38.95
2024-11-26,80021,48087,4,7,OnTrac,Express,2.06,6.7,7.6,5.1,2.6,34.12
2024-11-26,48093,70032,7,7,USPS,Ground,1.4,5.2,5.4,3.2,2.3,8.89
2024-11-26,55025,50052,5,5,OnTrac,Express,5.87,10.5,7.3,3.3,2.8,32.94
2024-11-26,20033,70038,8,7,USPS,Overnight,0.63,6.2,5.1,2.3,1.0,62.85
2024-11-26,99068,90065,4,4,DHL,Express,1.6,4.5,5.9,3.9,2.9,32.56
2024-11-26,30017,30048,7,7,FedEx,Express,0.99,6.3,5.2,2.6,1.0,26.57
2024-11-26,80070,90071,4,4,DHL,Priority,3.27,4.3,4.6,2.0,3.2,23.39
2024-11-26,70048,40016,7,6,LaserShip,Ground,0.48,4.0,4.8,4.5,5.0,11.29
2024-11-26,48051,83093,7,2,LaserShip,Ground,24.72,11.7,12.2,8.9,6.2,68.67
2024-11-26,60096,10091,6,8,FedEx,Ground,0.78,8.2,4.9,2.0,3.8,18.24
2024-11-26,80098,48092,4,7,FedEx,Express,1.43,4.9,7.1,2.3,1.6,39.27
2024-11-26,10028,90051,8,4,UPS,Priority,5.19,7.9,6.1,4.8,3.6,36.41
2024-11-26,14091,90069,7,4,Regional_Express,Priority,1.1,6.9,3.7,5.7,3.1,17.03
2024-11-26,33063,60064,8,6,DHL,Ground,0.68,4.8,4.2,2.7,4.0,18.16
2024-11-26,90053,70095,4,7,OnTrac,Ground,0.39,5.6,4.2,3.4,5.6,15.64
2024-11-26,40049,40092,6,6,UPS,Express,2.17,6.1,5.0,6.9,2.7,27.3
2024-11-26,40064,10061,6,8,FedEx,Ground,5.45,5.2,4.6,5.1,3.7,22.91
2024-11-26,60051,40089,6,6,USPS,Ground,0.86,5.4,5.5,2.5,3.8,8.04
2024-11-26,90032,10042,4,8,Regional_Express,Express,27.55,13.3,9.7,12.9,3.9,97.77
2024-11-26,20062,40050,8,6,UPS,Overnight,0.56,4.1,4.0,4.9,1.0,77.97
2024-11-27,90083,30049,4,7,Amazon_Logistics,Express,1.11,4.9,5.0,5.2,2.0,32.67
2024-11-27,30048,90092,7,4,Amazon_Logistics,Priority,5.01,7.1,6.9,8.2,2.9,26.46
2024-11-27,60031,40026,6,6,FedEx,Ground,4.72,6.3,5.1,2.0,2.5,16.24
2024-11-27,60056,99052,6,4,FedEx,Express,2.05,4.6,7.9,5.3,1.2,37.49
2024-11-27,60087,30086,6,7,Regional_Express,Express,1.66,5.1,4.2,3.9,2.5,23.32
2024-11-27,30030,48014,7,7,USPS,Ground,0.84,7.9,6.6,4.6,2.4,9.22
2024-11-27,05064,55016,8,5,USPS,Priority,2.61,7.5,3.5,2.0,2.9,21.26
2024-11-27,20095,83016,8,2,FedEx,Priority,7.53,4.0,7.9,3.8,2.2,51.82
2024-11-27,40070,70014,6,7,UPS,Express,0.26,5.3,3.0,5.2,1.9,22.57
2024-11-27,30017,80067,7,4,LaserShip,Priority,1.61,4.8,5.2,4.7,3.0,20.01
2024-11-27,30033,05032,7,8,Regional_Express,Express,0.14,4.0,5.7,3.2,3.2,23.89
2024-11-27,10068,30020,8,7,Regional_Express,Ground,3.74,8.4,3.9,4.3,5.0,14.23
2024-11-27,20027,60027,8,6,Regional_Express,Ground,2.14,4.5,4.1,2.1,3.4,11.33
2024-11-27,50045,55075,5,5,DHL,Express,1.87,6.2,4.3,2.0,2.2,33.4
2024-11-27,99064,80016,4,4,FedEx,Ground,0.39,4.0,4.8,5.2,2.6,14.32
2024-11-27,40026,60056,6,6,DHL,Express,1.62,5.1,5.2,3.1,1.3,34.17
2024-11-27,30080,50097,7,5,LaserShip,Express,0.69,4.0,4.4,3.6,2.1,26.8
2024-11-27,83045,48082,2,7,Amazon_Logistics,Express,1.2,5.6,5.9,3.2,2.7,43.07
2024-11-27,70093,90055,7,4,Regional_Express,Priority,0.21,4.0,4.4,3.1,3.7,16.91
2024-11-27,14072,40074,7,6,USPS,Ground,2.98,6.5,5.5,5.2,4.6,11.33
2024-11-27,48073,50030,7,5,LaserShip,Priority,2.86,4.4,6.5,4.5,4.3,18.31
2024-11-27,90065,60068,4,6,Regional_Express,Express,2.6,7.5,4.2,2.2,2.5,34.62
2024-11-27,55076,60098,5,6,DHL,Ground,0.2,6.7,6.5,4.4,3.6,16.5
2024-11-27,33018,90032,8,4,UPS,Priority,3.19,5.2,5.4,4.0,2.4,31.23
2024-11-27,70021,70098,7,7,UPS,Express,1.84,6.4,7.2,4.4,1.8,26.16
2024-11-27,60062,20041,6,8,Regional_Express,Ground,4.83,8.7,5.2,5.0,3.7,15.65
2024-11-27,60068,70071,6,7,Regional_Express,Overnight,0.84,6.7,6.7,4.0,2.1,71.27
2024-11-27,50065,90015,5,4,Amazon_Logistics,Overnight,1.22,9.5,3.5,4.4,1.0,60.96
2024-11-27,80072,50045,4,5,Amazon_Logistics,Express,0.93,6.5,5.5,2.0,1.6,26.64
2024-11-27,60051,50066,6,5,Amazon_Logistics,Ground,0.24,6.5,4.6,3.0,3.4,12.15
2024-11-27,55030,30085,5,7,UPS,Overnight,2.0,6.5,5.3,2.8,1.0,90.98
2024-11-27,60039,90033,6,4,OnTrac,Ground,0.72,8.2,7.6,2.3,5.0,13.7
2024-11-27,50096,20019,5,8,UPS,Ground,1.38,4.3,6.1,5.2,4.2,20.59
2024-11-27,60091,30030,6,7,UPS,Ground,2.53,8.4,4.7,4.2,4.4,18.6
2024-11-27,14066,55097,7,5,UPS,Express,8.88,7.2,8.8,7.1,2.2,50.08
2024-11-27,90011,40039,4,6,Regional_Express,Ground,1.81,9.0,5.6,2.7,4.6,12.61
2024-11-27,40085,90086,6,4,USPS,Ground,6.77,5.5,7.2,5.2,4.2,17.94
2024-11-27,90096,20090,4,8,Regional_Express,Ground,0.6,4.8,3.0,4.3,5.5,17.04
2024-11-27,90084,55078,4,5,DHL,Ground,1.39,8.4,5.2,5.3,4.2,16.19
2024-11-27,20095,55083,8,5,OnTrac,Priority,2.72,4.7,5.1,5.0,3.6,24.74
2024-11-28,20018,90042,8,4,Regional_Express,Ground,1.48,6.0,6.8,6.9,5.8,21.75
2024-11-28,60057,48051,6,7,Amazon_Logistics,Overnight,9.14,7.4,6.1,2.0,1.0,132.37
2024-11-28,40042,20081,6,8,DHL,Express,2.89,11.3,4.9,4.2,2.3,39.53
2024-11-28,48052,10054,7,8,LaserShip,Express,1.79,6.1,5.7,4.0,2.4,30.92
2024-11-28,20092,70074,8,7,LaserShip,Ground,8.71,11.6,5.8,7.3,3.7,16.6
2024-11-28,30087,33018,7,8,USPS,Express,1.38,4.8,6.3,5.0,2.1,21.7
2024-11-28,97075,90019,5,4,USPS,Priority,0.54,4.0,6.0,4.8,2.0,13.53
2024-11-28,90093,10058,4,8,UPS,Ground,1.76,10.1,4.7,5.7,5.3,20.59
2024-11-28,20086,90066,8,4,FedEx,Ground,1.19,7.1,3.5,4.4,5.3,23.79
2024-11-28,60052,55055,6,5,UPS,Express,0.63,6.5,4.4,5.2,1.9,23.51
2024-11-28,20023,10035,8,8,Regional_Express,Ground,3.46,4.0,5.1,5.6,3.4,12.33
2024-11-28,33010,30030,8,7,FedEx,Express,0.54,6.2,3.0,5.2,1.4,34.45
2024-11-28,83064,40084,2,6,Amazon_Logistics,Overnight,21.36,18.5,10.4,6.1,1.1,233.47
2024-11-28,90018,30065,4,7,LaserShip,Express,0.28,6.6,7.7,2.4,2.1,32.0
2024-11-28,20024,80014,8,4,Amazon_Logistics,Ground,0.95,5.8,5.2,2.9,4.4,17.35
2024-11-28,20039,90065,8,4,FedEx,Overnight,0.76,4.6,5.2,4.2,1.0,140.03
2024-11-28,80014,90036,4,4,Amazon_Logistics,Express,0.52,8.5,4.9,2.0,1.5,17.78
2024-11-28,90069,30012,4,7,LaserShip,Ground,0.46,4.8,4.2,4.2,6.4,13.55
2024-11-28,30028,30091,7,7,UPS,Ground,2.0,6.0,7.1,4.6,2.9,13.33
2024-11-28,90056,30077,4,7,DHL,Ground,3.3,5.9,8.1,5.6,5.0,26.04
2024-11-28,70065,90093,7,4,Amazon_Logistics,Priority,0.29,7.6,3.4,2.0,3.1,17.38
2024-11-28,90012,90097,4,4,OnTrac,Ground,0.77,5.0,4.5,2.3,3.4,9.57
2024-11-28,90030,90040,4,4,Amazon_Logistics,Express,1.58,5.6,3.4,2.5,2.3,22.04
2024-11-28,48048,97080,7,5,DHL,Ground,0.97,6.6,3.0,3.6,4.8,20.35
2024-11-28,70038,90074,7,4,DHL,Express,1.51,7.6,6.1,2.9,2.0,38.76
2024-11-28,60091,60025,6,6,OnTrac,Express,10.73,4.6,8.0,2.9,3.1,34.89
2024-11-28,30045,80072,7,4,UPS,Express,1.81,7.6,4.7,2.0,2.6,41.21
2024-11-28,70067,10022,7,8,Amazon_Logistics,Ground,1.53,6.7,5.7,2.8,3.6,10.58
2024-11-28,90091,60098,4,6,OnTrac,Ground,1.38,6.1,5.0,3.4,5.0,17.99
2024-11-28,33014,10064,8,8,Regional_Express,Express,1.74,4.7,3.9,7.9,2.9,18.88
2024-11-28,60023,90098,6,4,Regional_Express,Ground,1.65,6.8,7.2,5.4,,17.12
2024-11-28,60015,60035,6,6,DHL,Ground,1.58,7.2,5.2,5.7,,15.26
2024-11-28,20024,10092,8,8,DHL,Express,2.44,6.3,5.5,2.3,2.0,36.01
2024-11-28,90025,60065,4,6,LaserShip,Priority,1.47,6.4,3.5,3.7,3.6,19.62
2024-11-28,50027,50038,5,5,USPS,Express,2.59,6.4,7.2,5.7,2.2,20.48
2024-11-28,30028,80012,7,4,DHL,Ground,4.11,9.7,6.2,8.4,5.3,24.41
2024-11-28,55090,10036,5,8,Amazon_Logistics,Priority,0.48,7.8,7.2,3.3,2.3,18.13
2024-11-28,90096,48019,4,7,LaserShip,Ground,2.83,7.3,4.4,2.4,6.1,16.95
2024-11-28,30056,50082,7,5,OnTrac,Overnight,3.22,10.5,4.7,2.0,1.6,84.67
